0,1,2,3,4,5
WASHINGTON,WA,BACHELOR'S,ETHIOPIA,FEMALE,21
WASHINGTON,WA,BACHELOR'S,FINLAND,FEMALE,1
WASHINGTON,WA,BACHELOR'S,FRANCE,FEMALE,4
WASHINGTON,WA,BACHELOR'S,GABON,FEMALE,1
WASHINGTON,WA,BACHELOR'S,"GAMBIA, THE",FEMALE,1
WASHINGTON,WA,BACHELOR'S,GAZA STRIP,FEMALE,1
WASHINGTON,WA,BACHELOR'S,GEORGIA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,GERMANY,FEMALE,2
WASHINGTON,WA,BACHELOR'S,GHANA,FEMALE,6
WASHINGTON,WA,BACHELOR'S,GREECE,FEMALE,2
WASHINGTON,WA,BACHELOR'S,GRENADA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,HONG KONG,FEMALE,36
WASHINGTON,WA,BACHELOR'S,INDIA,FEMALE,238
WASHINGTON,WA,BACHELOR'S,INDONESIA,FEMALE,115
WASHINGTON,WA,BACHELOR'S,IRAN,FEMALE,3
WASHINGTON,WA,BACHELOR'S,ISRAEL,FEMALE,3
WASHINGTON,WA,BACHELOR'S,ITALY,FEMALE,3
WASHINGTON,WA,BACHELOR'S,JAMAICA,FEMALE,6
WASHINGTON,WA,BACHELOR'S,JAPAN,FEMALE,37
WASHINGTON,WA,BACHELOR'S,JORDAN,FEMALE,2
WASHINGTON,WA,BACHELOR'S,KAZAKHSTAN,FEMALE,4
WASHINGTON,WA,BACHELOR'S,KENYA,FEMALE,22
WASHINGTON,WA,BACHELOR'S,KOSOVO,FEMALE,1
WASHINGTON,WA,BACHELOR'S,KYRGYZSTAN,FEMALE,4
WASHINGTON,WA,BACHELOR'S,LATVIA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,LEBANON,FEMALE,3
WASHINGTON,WA,BACHELOR'S,LESOTHO,FEMALE,1
WASHINGTON,WA,BACHELOR'S,LIBYA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,MACAU,FEMALE,1
WASHINGTON,WA,BACHELOR'S,MALAWI,FEMALE,2
WASHINGTON,WA,BACHELOR'S,MALAYSIA,FEMALE,16
WASHINGTON,WA,BACHELOR'S,MEXICO,FEMALE,15
WASHINGTON,WA,BACHELOR'S,MONGOLIA,FEMALE,26
WASHINGTON,WA,BACHELOR'S,NAMIBIA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,NEPAL,FEMALE,14
WASHINGTON,WA,BACHELOR'S,NETHERLANDS,FEMALE,2
WASHINGTON,WA,BACHELOR'S,NEW ZEALAND,FEMALE,12
WASHINGTON,WA,BACHELOR'S,NICARAGUA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,NIGERIA,FEMALE,17
WASHINGTON,WA,BACHELOR'S,NORWAY,FEMALE,1
WASHINGTON,WA,BACHELOR'S,PAKISTAN,FEMALE,10
WASHINGTON,WA,BACHELOR'S,PANAMA,FEMALE,3
WASHINGTON,WA,BACHELOR'S,PARAGUAY,FEMALE,1
WASHINGTON,WA,BACHELOR'S,PERU,FEMALE,2
WASHINGTON,WA,BACHELOR'S,PHILIPPINES,FEMALE,10
WASHINGTON,WA,BACHELOR'S,POLAND,FEMALE,3
WASHINGTON,WA,BACHELOR'S,PORTUGAL,FEMALE,1
WASHINGTON,WA,BACHELOR'S,ROMANIA,FEMALE,6
WASHINGTON,WA,BACHELOR'S,RUSSIA,FEMALE,10
WASHINGTON,WA,BACHELOR'S,RWANDA,FEMALE,12
WASHINGTON,WA,BACHELOR'S,SAINT VINCENT AND THE GRENADINES,FEMALE,1
WASHINGTON,WA,BACHELOR'S,SAUDI ARABIA,FEMALE,26
WASHINGTON,WA,BACHELOR'S,SENEGAL,FEMALE,2
WASHINGTON,WA,BACHELOR'S,SERBIA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,SINGAPORE,FEMALE,15
WASHINGTON,WA,BACHELOR'S,SLOVENIA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,SOUTH AFRICA,FEMALE,9
WASHINGTON,WA,BACHELOR'S,SOUTH KOREA,FEMALE,123
WASHINGTON,WA,BACHELOR'S,SOUTH SUDAN,FEMALE,2
WASHINGTON,WA,BACHELOR'S,SPAIN,FEMALE,11
WASHINGTON,WA,BACHELOR'S,SWAZILAND,FEMALE,1
WASHINGTON,WA,BACHELOR'S,SWEDEN,FEMALE,1
WASHINGTON,WA,BACHELOR'S,SWITZERLAND,FEMALE,1
WASHINGTON,WA,BACHELOR'S,SYRIA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,TAIWAN,FEMALE,100
WASHINGTON,WA,BACHELOR'S,TAJIKISTAN,FEMALE,3
WASHINGTON,WA,BACHELOR'S,TANZANIA,FEMALE,2
WASHINGTON,WA,BACHELOR'S,THAILAND,FEMALE,34
WASHINGTON,WA,BACHELOR'S,TOGO,FEMALE,1
WASHINGTON,WA,BACHELOR'S,TURKEY,FEMALE,9
WASHINGTON,WA,BACHELOR'S,TURKMENISTAN,FEMALE,4
WASHINGTON,WA,BACHELOR'S,UGANDA,FEMALE,11
WASHINGTON,WA,BACHELOR'S,UKRAINE,FEMALE,5
WASHINGTON,WA,BACHELOR'S,UNITED ARAB EMIRATES,FEMALE,1
WASHINGTON,WA,BACHELOR'S,UNITED KINGDOM,FEMALE,8
WASHINGTON,WA,BACHELOR'S,VENEZUELA,FEMALE,1
WASHINGTON,WA,BACHELOR'S,VIETNAM,FEMALE,175
WASHINGTON,WA,BACHELOR'S,ZAMBIA,FEMALE,4
WASHINGTON,WA,BACHELOR'S,ZIMBABWE,FEMALE,4
WASHINGTON,WA,DOCTORATE,ARGENTINA,FEMALE,4
WASHINGTON,WA,DOCTORATE,AUSTRALIA,FEMALE,3
WASHINGTON,WA,DOCTORATE,AZERBAIJAN,FEMALE,1
WASHINGTON,WA,DOCTORATE,BANGLADESH,FEMALE,29
WASHINGTON,WA,DOCTORATE,BHUTAN,FEMALE,1
WASHINGTON,WA,DOCTORATE,BOTSWANA,FEMALE,1
WASHINGTON,WA,DOCTORATE,BRAZIL,FEMALE,10
WASHINGTON,WA,DOCTORATE,BULGARIA,FEMALE,2
WASHINGTON,WA,DOCTORATE,CAMBODIA,FEMALE,2
WASHINGTON,WA,DOCTORATE,CAMEROON,FEMALE,2
WASHINGTON,WA,DOCTORATE,CANADA,FEMALE,43
WASHINGTON,WA,DOCTORATE,CHILE,FEMALE,6
WASHINGTON,WA,DOCTORATE,CHINA,FEMALE,469
WASHINGTON,WA,DOCTORATE,COLOMBIA,FEMALE,12
WASHINGTON,WA,DOCTORATE,COSTA RICA,FEMALE,1
WASHINGTON,WA,DOCTORATE,CZECH REPUBLIC,FEMALE,1
WASHINGTON,WA,DOCTORATE,ECUADOR,FEMALE,7
WASHINGTON,WA,DOCTORATE,EGYPT,FEMALE,5
WASHINGTON,WA,DOCTORATE,ETHIOPIA,FEMALE,3
WASHINGTON,WA,DOCTORATE,FINLAND,FEMALE,1
WASHINGTON,WA,DOCTORATE,FRANCE,FEMALE,1
WASHINGTON,WA,DOCTORATE,GERMANY,FEMALE,2
WASHINGTON,WA,DOCTORATE,GHANA,FEMALE,9
WASHINGTON,WA,DOCTORATE,GREECE,FEMALE,4
WASHINGTON,WA,DOCTORATE,GUATEMALA,FEMALE,3
WASHINGTON,WA,DOCTORATE,GUYANA,FEMALE,1
WASHINGTON,WA,DOCTORATE,HAITI,FEMALE,1
WASHINGTON,WA,DOCTORATE,HONG KONG,FEMALE,2
WASHINGTON,WA,DOCTORATE,INDIA,FEMALE,153
WASHINGTON,WA,DOCTORATE,INDONESIA,FEMALE,6
WASHINGTON,WA,DOCTORATE,IRAN,FEMALE,41
WASHINGTON,WA,DOCTORATE,ISRAEL,FEMALE,1
WASHINGTON,WA,DOCTORATE,ITALY,FEMALE,4
WASHINGTON,WA,DOCTORATE,JAMAICA,FEMALE,2
WASHINGTON,WA,DOCTORATE,JAPAN,FEMALE,7
WASHINGTON,WA,DOCTORATE,JORDAN,FEMALE,3
WASHINGTON,WA,DOCTORATE,KENYA,FEMALE,7
WASHINGTON,WA,DOCTORATE,KYRGYZSTAN,FEMALE,1
WASHINGTON,WA,DOCTORATE,LEBANON,FEMALE,1
WASHINGTON,WA,DOCTORATE,LIBYA,FEMALE,3
WASHINGTON,WA,DOCTORATE,MALAWI,FEMALE,1
WASHINGTON,WA,DOCTORATE,MALAYSIA,FEMALE,2
WASHINGTON,WA,DOCTORATE,MAURITIUS,FEMALE,2
WASHINGTON,WA,DOCTORATE,MEXICO,FEMALE,7
WASHINGTON,WA,DOCTORATE,MONGOLIA,FEMALE,2
WASHINGTON,WA,DOCTORATE,MOROCCO,FEMALE,2
WASHINGTON,WA,DOCTORATE,MOZAMBIQUE,FEMALE,1
WASHINGTON,WA,DOCTORATE,NEPAL,FEMALE,19
WASHINGTON,WA,DOCTORATE,NETHERLANDS,FEMALE,2
WASHINGTON,WA,DOCTORATE,NEW ZEALAND,FEMALE,1
WASHINGTON,WA,DOCTORATE,NIGER,FEMALE,1
WASHINGTON,WA,DOCTORATE,NIGERIA,FEMALE,25
WASHINGTON,WA,DOCTORATE,PAKISTAN,FEMALE,10
WASHINGTON,WA,DOCTORATE,PERU,FEMALE,2
WASHINGTON,WA,DOCTORATE,POLAND,FEMALE,1
WASHINGTON,WA,DOCTORATE,RUSSIA,FEMALE,6
WASHINGTON,WA,DOCTORATE,RWANDA,FEMALE,1
WASHINGTON,WA,DOCTORATE,SAINT KITTS AND NEVIS,FEMALE,1
WASHINGTON,WA,DOCTORATE,SAINT VINCENT AND THE GRENADINES,FEMALE,1
WASHINGTON,WA,DOCTORATE,SAUDI ARABIA,FEMALE,5
WASHINGTON,WA,DOCTORATE,SERBIA,FEMALE,2
WASHINGTON,WA,DOCTORATE,SIERRA LEONE,FEMALE,2
WASHINGTON,WA,DOCTORATE,SINGAPORE,FEMALE,2
WASHINGTON,WA,DOCTORATE,SOUTH AFRICA,FEMALE,2
WASHINGTON,WA,DOCTORATE,SOUTH KOREA,FEMALE,51
WASHINGTON,WA,DOCTORATE,SPAIN,FEMALE,2
WASHINGTON,WA,DOCTORATE,SRI LANKA,FEMALE,8
WASHINGTON,WA,DOCTORATE,SUDAN,FEMALE,1
WASHINGTON,WA,DOCTORATE,SWAZILAND,FEMALE,1
WASHINGTON,WA,DOCTORATE,SWITZERLAND,FEMALE,2
WASHINGTON,WA,DOCTORATE,TAIWAN,FEMALE,27
WASHINGTON,WA,DOCTORATE,TANZANIA,FEMALE,1
WASHINGTON,WA,DOCTORATE,THAILAND,FEMALE,6
WASHINGTON,WA,DOCTORATE,TRINIDAD AND TOBAGO,FEMALE,1
WASHINGTON,WA,DOCTORATE,TUNISIA,FEMALE,2
WASHINGTON,WA,DOCTORATE,TURKEY,FEMALE,11
WASHINGTON,WA,DOCTORATE,TURKMENISTAN,FEMALE,1
WASHINGTON,WA,DOCTORATE,UGANDA,FEMALE,2
WASHINGTON,WA,DOCTORATE,UNITED KINGDOM,FEMALE,5
WASHINGTON,WA,DOCTORATE,VIETNAM,FEMALE,14
WASHINGTON,WA,DOCTORATE,ZIMBABWE,FEMALE,1
WASHINGTON,WA,MASTER'S,ARGENTINA,FEMALE,6
WASHINGTON,WA,MASTER'S,ARMENIA,FEMALE,2
WASHINGTON,WA,MASTER'S,AUSTRALIA,FEMALE,1
WASHINGTON,WA,MASTER'S,AZERBAIJAN,FEMALE,4
WASHINGTON,WA,MASTER'S,BANGLADESH,FEMALE,21
WASHINGTON,WA,MASTER'S,BARBADOS,FEMALE,1
WASHINGTON,WA,MASTER'S,BELARUS,FEMALE,1
WASHINGTON,WA,MASTER'S,BELIZE,FEMALE,1
WASHINGTON,WA,MASTER'S,BOLIVIA,FEMALE,1
WASHINGTON,WA,MASTER'S,BOSNIA AND HERZEGOVINA,FEMALE,1
WASHINGTON,WA,MASTER'S,BOTSWANA,FEMALE,1
WASHINGTON,WA,MASTER'S,BRAZIL,FEMALE,17
WASHINGTON,WA,MASTER'S,BULGARIA,FEMALE,1
WASHINGTON,WA,MASTER'S,BURMA,FEMALE,2
WASHINGTON,WA,MASTER'S,CAMBODIA,FEMALE,5
WASHINGTON,WA,MASTER'S,CAMEROON,FEMALE,1
WASHINGTON,WA,MASTER'S,CANADA,FEMALE,70
WASHINGTON,WA,MASTER'S,CHILE,FEMALE,2
WASHINGTON,WA,MASTER'S,CHINA,FEMALE,1813
WASHINGTON,WA,MASTER'S,COLOMBIA,FEMALE,14
WASHINGTON,WA,MASTER'S,CONGO (BRAZZAVILLE),FEMALE,1
WASHINGTON,WA,MASTER'S,CONGO (KINSHASA),FEMALE,8
WASHINGTON,WA,MASTER'S,COSTA RICA,FEMALE,3
WASHINGTON,WA,MASTER'S,COTE D'IVOIRE,FEMALE,2
WASHINGTON,WA,MASTER'S,DOMINICA,FEMALE,2
WASHINGTON,WA,MASTER'S,DOMINICAN REPUBLIC,FEMALE,1
WASHINGTON,WA,MASTER'S,ECUADOR,FEMALE,4
WASHINGTON,WA,MASTER'S,EGYPT,FEMALE,3
WASHINGTON,WA,MASTER'S,EL SALVADOR,FEMALE,1
WASHINGTON,WA,MASTER'S,ETHIOPIA,FEMALE,6
WASHINGTON,WA,MASTER'S,FRANCE,FEMALE,4
WASHINGTON,WA,MASTER'S,"GAMBIA, THE",FEMALE,4
WASHINGTON,WA,MASTER'S,GEORGIA,FEMALE,1
WASHINGTON,WA,MASTER'S,GERMANY,FEMALE,7
WASHINGTON,WA,MASTER'S,GHANA,FEMALE,16
WASHINGTON,WA,MASTER'S,GUATEMALA,FEMALE,1
WASHINGTON,WA,MASTER'S,HONDURAS,FEMALE,4
WASHINGTON,WA,MASTER'S,HONG KONG,FEMALE,18
WASHINGTON,WA,MASTER'S,INDIA,FEMALE,3084
WASHINGTON,WA,MASTER'S,INDONESIA,FEMALE,44
WASHINGTON,WA,MASTER'S,IRAN,FEMALE,10
WASHINGTON,WA,MASTER'S,IRELAND,FEMALE,3
WASHINGTON,WA,MASTER'S,ISRAEL,FEMALE,1
WASHINGTON,WA,MASTER'S,ITALY,FEMALE,1
WASHINGTON,WA,MASTER'S,JAMAICA,FEMALE,3
WASHINGTON,WA,MASTER'S,JAPAN,FEMALE,8
WASHINGTON,WA,MASTER'S,KAZAKHSTAN,FEMALE,15
WASHINGTON,WA,MASTER'S,KENYA,FEMALE,27
WASHINGTON,WA,MASTER'S,KYRGYZSTAN,FEMALE,3
WASHINGTON,WA,MASTER'S,LAOS,FEMALE,1
WASHINGTON,WA,MASTER'S,LEBANON,FEMALE,1
WASHINGTON,WA,MASTER'S,LITHUANIA,FEMALE,1
WASHINGTON,WA,MASTER'S,MACAU,FEMALE,3
WASHINGTON,WA,MASTER'S,MALAWI,FEMALE,10
WASHINGTON,WA,MASTER'S,MALAYSIA,FEMALE,11
WASHINGTON,WA,MASTER'S,MEXICO,FEMALE,15
WASHINGTON,WA,MASTER'S,MONGOLIA,FEMALE,10
WASHINGTON,WA,MASTER'S,MOROCCO,FEMALE,1
WASHINGTON,WA,MASTER'S,MOZAMBIQUE,FEMALE,2
WASHINGTON,WA,MASTER'S,NEPAL,FEMALE,37
WASHINGTON,WA,MASTER'S,NETHERLANDS,FEMALE,1
WASHINGTON,WA,MASTER'S,NEW ZEALAND,FEMALE,3
WASHINGTON,WA,MASTER'S,NICARAGUA,FEMALE,2
WASHINGTON,WA,MASTER'S,NIGERIA,FEMALE,56
WASHINGTON,WA,MASTER'S,NORWAY,FEMALE,2
WASHINGTON,WA,MASTER'S,PAKISTAN,FEMALE,18
WASHINGTON,WA,MASTER'S,PANAMA,FEMALE,1
WASHINGTON,WA,MASTER'S,PERU,FEMALE,19
WASHINGTON,WA,MASTER'S,PHILIPPINES,FEMALE,8
WASHINGTON,WA,MASTER'S,POLAND,FEMALE,2
WASHINGTON,WA,MASTER'S,PORTUGAL,FEMALE,2
WASHINGTON,WA,MASTER'S,RUSSIA,FEMALE,9
WASHINGTON,WA,MASTER'S,RWANDA,FEMALE,4
WASHINGTON,WA,MASTER'S,SAUDI ARABIA,FEMALE,6
WASHINGTON,WA,MASTER'S,SERBIA,FEMALE,1
WASHINGTON,WA,MASTER'S,SINGAPORE,FEMALE,7
WASHINGTON,WA,MASTER'S,SOUTH AFRICA,FEMALE,5
WASHINGTON,WA,MASTER'S,SOUTH KOREA,FEMALE,90
WASHINGTON,WA,MASTER'S,SPAIN,FEMALE,2
WASHINGTON,WA,MASTER'S,SRI LANKA,FEMALE,2
WASHINGTON,WA,MASTER'S,SWITZERLAND,FEMALE,2
WASHINGTON,WA,MASTER'S,TAIWAN,FEMALE,328
WASHINGTON,WA,MASTER'S,TANZANIA,FEMALE,6
WASHINGTON,WA,MASTER'S,THAILAND,FEMALE,22
WASHINGTON,WA,MASTER'S,TRINIDAD AND TOBAGO,FEMALE,1
WASHINGTON,WA,MASTER'S,TURKEY,FEMALE,11
WASHINGTON,WA,MASTER'S,UGANDA,FEMALE,3
WASHINGTON,WA,MASTER'S,UKRAINE,FEMALE,2
WASHINGTON,WA,MASTER'S,UNITED KINGDOM,FEMALE,6
WASHINGTON,WA,MASTER'S,UZBEKISTAN,FEMALE,1
WASHINGTON,WA,MASTER'S,VENEZUELA,FEMALE,2
WASHINGTON,WA,MASTER'S,VIETNAM,FEMALE,105
WASHINGTON,WA,MASTER'S,ZAMBIA,FEMALE,1
WASHINGTON,WA,MASTER'S,ZIMBABWE,FEMALE,19
WASHINGTON,WA,OTHER,CANADA,FEMALE,1
WASHINGTON,WA,OTHER,CHINA,FEMALE,5
WASHINGTON,WA,OTHER,COLOMBIA,FEMALE,2
WASHINGTON,WA,OTHER,COTE D'IVOIRE,FEMALE,1
WASHINGTON,WA,OTHER,DOMINICAN REPUBLIC,FEMALE,1
WASHINGTON,WA,OTHER,GERMANY,FEMALE,1
WASHINGTON,WA,OTHER,INDIA,FEMALE,4
WASHINGTON,WA,OTHER,INDONESIA,FEMALE,1
WASHINGTON,WA,OTHER,JAPAN,FEMALE,5
WASHINGTON,WA,OTHER,KAZAKHSTAN,FEMALE,1
WASHINGTON,WA,OTHER,KENYA,FEMALE,2
WASHINGTON,WA,OTHER,MONGOLIA,FEMALE,1
WASHINGTON,WA,OTHER,PHILIPPINES,FEMALE,2
WASHINGTON,WA,OTHER,SOUTH AFRICA,FEMALE,1
WASHINGTON,WA,OTHER,SOUTH KOREA,FEMALE,1
WASHINGTON,WA,OTHER,SPAIN,FEMALE,1
WASHINGTON,WA,OTHER,TAIWAN,FEMALE,2
WASHINGTON,WA,OTHER,THAILAND,FEMALE,5
WASHINGTON,WA,OTHER,TURKEY,FEMALE,1
WASHINGTON,WA,OTHER,TURKMENISTAN,FEMALE,1
WASHINGTON,WA,OTHER,VIETNAM,FEMALE,8
WASHINGTON,WA,OTHER VOCATIONAL SCHOOL,CANADA,FEMALE,2
WASHINGTON,WA,OTHER VOCATIONAL SCHOOL,GREECE,FEMALE,1
WASHINGTON,WA,ASSOCIATE,AFGHANISTAN,MALE,1
WASHINGTON,WA,ASSOCIATE,ALGERIA,MALE,1
WASHINGTON,WA,ASSOCIATE,AUSTRALIA,MALE,1
WASHINGTON,WA,ASSOCIATE,AZERBAIJAN,MALE,3
WASHINGTON,WA,ASSOCIATE,BANGLADESH,MALE,29
WASHINGTON,WA,ASSOCIATE,BELARUS,MALE,1
WASHINGTON,WA,ASSOCIATE,BOTSWANA,MALE,1
WASHINGTON,WA,ASSOCIATE,BRAZIL,MALE,5
WASHINGTON,WA,ASSOCIATE,BURKINA FASO,MALE,1
WASHINGTON,WA,ASSOCIATE,BURMA,MALE,29
WASHINGTON,WA,ASSOCIATE,CAMBODIA,MALE,23
WASHINGTON,WA,ASSOCIATE,CAMEROON,MALE,2
WASHINGTON,WA,ASSOCIATE,CANADA,MALE,6
WASHINGTON,WA,ASSOCIATE,CHILE,MALE,1
WASHINGTON,WA,ASSOCIATE,CHINA,MALE,43
WASHINGTON,WA,ASSOCIATE,COLOMBIA,MALE,1
WASHINGTON,WA,ASSOCIATE,CONGO (BRAZZAVILLE),MALE,1
WASHINGTON,WA,ASSOCIATE,CONGO (KINSHASA),MALE,18
WASHINGTON,WA,ASSOCIATE,COSTA RICA,MALE,1
WASHINGTON,WA,ASSOCIATE,COTE D'IVOIRE,MALE,1
WASHINGTON,WA,ASSOCIATE,CROATIA,MALE,1
WASHINGTON,WA,ASSOCIATE,DOMINICAN REPUBLIC,MALE,1
WASHINGTON,WA,ASSOCIATE,ECUADOR,MALE,1
WASHINGTON,WA,ASSOCIATE,EGYPT,MALE,2
WASHINGTON,WA,ASSOCIATE,EL SALVADOR,MALE,1
WASHINGTON,WA,ASSOCIATE,ETHIOPIA,MALE,3
WASHINGTON,WA,ASSOCIATE,FIJI,MALE,1
WASHINGTON,WA,ASSOCIATE,"GAMBIA, THE",MALE,1
WASHINGTON,WA,ASSOCIATE,GEORGIA,MALE,2
WASHINGTON,WA,ASSOCIATE,GERMANY,MALE,3
WASHINGTON,WA,ASSOCIATE,GHANA,MALE,1
WASHINGTON,WA,ASSOCIATE,HONG KONG,MALE,5
WASHINGTON,WA,ASSOCIATE,INDIA,MALE,18
WASHINGTON,WA,ASSOCIATE,INDONESIA,MALE,26
WASHINGTON,WA,ASSOCIATE,IRAQ,MALE,1
WASHINGTON,WA,ASSOCIATE,ISRAEL,MALE,2
WASHINGTON,WA,ASSOCIATE,JAMAICA,MALE,1
WASHINGTON,WA,ASSOCIATE,JAPAN,MALE,24
WASHINGTON,WA,ASSOCIATE,KAZAKHSTAN,MALE,6
WASHINGTON,WA,ASSOCIATE,KENYA,MALE,17
WASHINGTON,WA,ASSOCIATE,KYRGYZSTAN,MALE,50
WASHINGTON,WA,ASSOCIATE,LAOS,MALE,1
WASHINGTON,WA,ASSOCIATE,LIBYA,MALE,1
WASHINGTON,WA,ASSOCIATE,MACAU,MALE,1
WASHINGTON,WA,ASSOCIATE,MADAGASCAR,MALE,5
WASHINGTON,WA,ASSOCIATE,MALAWI,MALE,7
WASHINGTON,WA,ASSOCIATE,MALAYSIA,MALE,4
WASHINGTON,WA,ASSOCIATE,MALI,MALE,1
WASHINGTON,WA,ASSOCIATE,MEXICO,MALE,3
WASHINGTON,WA,ASSOCIATE,MONGOLIA,MALE,28
WASHINGTON,WA,ASSOCIATE,MOROCCO,MALE,18
WASHINGTON,WA,ASSOCIATE,NEPAL,MALE,24
WASHINGTON,WA,ASSOCIATE,NETHERLANDS,MALE,4
WASHINGTON,WA,ASSOCIATE,NEW ZEALAND,MALE,1
WASHINGTON,WA,ASSOCIATE,NIGERIA,MALE,3
WASHINGTON,WA,ASSOCIATE,PAKISTAN,MALE,3
WASHINGTON,WA,ASSOCIATE,PERU,MALE,2
WASHINGTON,WA,ASSOCIATE,PHILIPPINES,MALE,4
WASHINGTON,WA,ASSOCIATE,ROMANIA,MALE,1
WASHINGTON,WA,ASSOCIATE,RUSSIA,MALE,4
WASHINGTON,WA,ASSOCIATE,RWANDA,MALE,1
WASHINGTON,WA,ASSOCIATE,SENEGAL,MALE,2
WASHINGTON,WA,ASSOCIATE,SOUTH AFRICA,MALE,4
WASHINGTON,WA,ASSOCIATE,SOUTH KOREA,MALE,34
WASHINGTON,WA,ASSOCIATE,SPAIN,MALE,1
WASHINGTON,WA,ASSOCIATE,SWEDEN,MALE,1
WASHINGTON,WA,ASSOCIATE,SYRIA,MALE,2
WASHINGTON,WA,ASSOCIATE,TAIWAN,MALE,13
WASHINGTON,WA,ASSOCIATE,TANZANIA,MALE,3
WASHINGTON,WA,ASSOCIATE,THAILAND,MALE,15
WASHINGTON,WA,ASSOCIATE,TOGO,MALE,1
WASHINGTON,WA,ASSOCIATE,TUNISIA,MALE,1
WASHINGTON,WA,ASSOCIATE,TURKEY,MALE,4
WASHINGTON,WA,ASSOCIATE,TURKMENISTAN,MALE,5
WASHINGTON,WA,ASSOCIATE,UGANDA,MALE,3
WASHINGTON,WA,ASSOCIATE,UNITED ARAB EMIRATES,MALE,5
WASHINGTON,WA,ASSOCIATE,UNITED KINGDOM,MALE,3
WASHINGTON,WA,ASSOCIATE,UZBEKISTAN,MALE,1
WASHINGTON,WA,ASSOCIATE,VIETNAM,MALE,187
WASHINGTON,WA,ASSOCIATE,ZAMBIA,MALE,2
WASHINGTON,WA,BACHELOR'S,AFGHANISTAN,MALE,2
WASHINGTON,WA,BACHELOR'S,ALBANIA,MALE,1
WASHINGTON,WA,BACHELOR'S,ANGOLA,MALE,5
WASHINGTON,WA,BACHELOR'S,ARGENTINA,MALE,6
WASHINGTON,WA,BACHELOR'S,ARMENIA,MALE,1
WASHINGTON,WA,BACHELOR'S,AUSTRALIA,MALE,7
WASHINGTON,WA,BACHELOR'S,AZERBAIJAN,MALE,2
WASHINGTON,WA,BACHELOR'S,"BAHAMAS, THE",MALE,1
WASHINGTON,WA,BACHELOR'S,BAHRAIN,MALE,1
WASHINGTON,WA,BACHELOR'S,BANGLADESH,MALE,11
WASHINGTON,WA,BACHELOR'S,BARBADOS,MALE,1
WASHINGTON,WA,BACHELOR'S,BELGIUM,MALE,1
WASHINGTON,WA,BACHELOR'S,BELIZE,MALE,1
WASHINGTON,WA,BACHELOR'S,BENIN,MALE,1
WASHINGTON,WA,BACHELOR'S,BHUTAN,MALE,1
WASHINGTON,WA,BACHELOR'S,BOLIVIA,MALE,3
WASHINGTON,WA,BACHELOR'S,BOSNIA AND HERZEGOVINA,MALE,1
WASHINGTON,WA,BACHELOR'S,BRAZIL,MALE,25
WASHINGTON,WA,BACHELOR'S,BULGARIA,MALE,2
WASHINGTON,WA,BACHELOR'S,BURKINA FASO,MALE,1
WASHINGTON,WA,BACHELOR'S,BURMA,MALE,8
WASHINGTON,WA,BACHELOR'S,BURUNDI,MALE,2
WASHINGTON,WA,BACHELOR'S,CAMBODIA,MALE,9
WASHINGTON,WA,BACHELOR'S,CAMEROON,MALE,1
WASHINGTON,WA,BACHELOR'S,CANADA,MALE,94
WASHINGTON,WA,BACHELOR'S,CAYMAN ISLANDS,MALE,1
WASHINGTON,WA,BACHELOR'S,CHAD,MALE,1
WASHINGTON,WA,BACHELOR'S,CHILE,MALE,4
WASHINGTON,WA,BACHELOR'S,CHINA,MALE,930
WASHINGTON,WA,BACHELOR'S,COLOMBIA,MALE,3
WASHINGTON,WA,BACHELOR'S,CONGO (KINSHASA),MALE,45
WASHINGTON,WA,BACHELOR'S,COSTA RICA,MALE,3
WASHINGTON,WA,BACHELOR'S,COTE D'IVOIRE,MALE,1
WASHINGTON,WA,BACHELOR'S,CZECH REPUBLIC,MALE,1
WASHINGTON,WA,BACHELOR'S,DOMINICA,MALE,1
WASHINGTON,WA,BACHELOR'S,DOMINICAN REPUBLIC,MALE,5
WASHINGTON,WA,BACHELOR'S,EGYPT,MALE,17
WASHINGTON,WA,BACHELOR'S,EL SALVADOR,MALE,1
WASHINGTON,WA,BACHELOR'S,ETHIOPIA,MALE,28
WASHINGTON,WA,BACHELOR'S,FRANCE,MALE,3
WASHINGTON,WA,BACHELOR'S,GAZA STRIP,MALE,1
WASHINGTON,WA,BACHELOR'S,GEORGIA,MALE,2
WASHINGTON,WA,BACHELOR'S,GERMANY,MALE,10
WASHINGTON,WA,BACHELOR'S,GHANA,MALE,22
WASHINGTON,WA,BACHELOR'S,GIBRALTAR,MALE,1
WASHINGTON,WA,BACHELOR'S,GREECE,MALE,3
WASHINGTON,WA,BACHELOR'S,GRENADA,MALE,2
WASHINGTON,WA,BACHELOR'S,GUADELOUPE,MALE,1
WASHINGTON,WA,BACHELOR'S,GUATEMALA,MALE,4
WASHINGTON,WA,BACHELOR'S,GUINEA,MALE,1
WASHINGTON,WA,BACHELOR'S,HAITI,MALE,1
